3973472 10
481669  10
2815537 10
2311568 10
850802  10
697952  10
1903047 10
6889645 10
833181  7
1167400 10
6705444 5
120045  7
1000875 10
8587205 10
6182316 10
225151  7
2925689 5
35819   6
3523640 10
46755   10
250576  10
1447727 7
5276376 10
4003108 16
9186180 5
8637195 10
264252  10
967078  10
2815584 10
641691  12
6636659 10
6779878 13
452870  10
181861  10
452871  10
984618  10
7819245 7
4503919 7
9737875 10
1106466 10
394776  10
586078  13
6654869 7
3017124 7
5345802 10
1837581 10
1360165 3
5354601 7
3031986 10
1432671 10
2814585 12
1401548 7
4747224 10
1094323 13
67275   10
7352839 10
3271132 10
2875984 10
8141610 10
3819659 10
10564212        10
81301   7
2797493 5
3172349 10
9044650 10
34303   9
67284   10
1862881 10
409656  10
3507354 10
1873086 7
1056448 10
1195519 10
5252283 10
693606  10
6125791 10
81312   7
3222687 5
46747   7
431144  10
137031  10
5216404 12
39756   10
4367664 10
7190771 7
2687420 10
252569  10
1301288 12
3096801 5
252561  7
6264623 10
9342517 10
4177924 10
252562  7
9841183 10
700630  9
1800217 7
2083912 5
3991824 10
39761   10
143391  10
143390  7
1769741 10
1181808 7
3885461 10
2813488 10
5300952 10
412440  5
8820615 10
2034694 5
1001967 10
8953261 13
8418474 10
1036083 12
2780204 10
390383  10
2562839 10
288947  10
1149260 10
10586242        10
408930  7
11162517        10
2363202 10
2653915 10
968694  10
1298851 10
7815015 13
2368713 10
1311457 10
2759236 10
4366550 10
35844   7
22455   5
7243677 10
923953  10
22459   5
2158225 10
1353486 10
390370  10
7173587 10
1087903 5
11528636        12
1948146 10
1261545 5
6953298 7
1181823 7
112969  12
2037797 10
938266  12
1229192 10
2291202 10
7235595 10
10149958        7
7020499 10
6140443 10
549518  7
22470   5
5458084 10
1439962 10
22476   10
627989  7
35863   7
22474   10
938275  10
22473   10
7442616 10
640128  10
903590  10
577696  10
3092479 10
3090338 7
1149210 10
693663  10
2759207 10
1912692 13
1282712 10
651097  12
412480  7
2059364 7
209399  7
6732143 10
2685478 10
1079031 10
922476  7
1679167 10
6585143 10
1122604 10
8870583 7
5538288 10
2157023 10
2030217 10
11165982        10
8674288 10
2811276 7
6962782 10
2193060 13
1598541 10
4798821 7
8671090 10
903573  7
1015920 10
9158831 7
3851186 10
248352  13
1132107 10
4522923 10
3524762 10
9387745 10
717028  7
2913979 10
9027586 10
3090373 10
209379  7
708873  10
549565  7
522795  10
8949624 10
1981649 10
577664  10
5009315 10
6551536 6
1391879 10
4730393 10
1038365 5
693692  5
22447   13
288921  10
139340  7
288922  10
22441   5
1015914 10
2890926 13
2045460 10
577647  10
717012  10
889968  10
577645  10
248370  9
1132125 10
402734  7
878434  3
22439   2
10719453        10
22438   13
1431564 10
2619053 10
1873019 10
22432   13
10629794        10
7517167 10
143313  10
495413  10
82340   7
115862  10
36      12
33      7
1913813 13
2269255 5
37      1
1301747 10
1913812 7
1301742 10
115854  10
7020559 10
2983419 7
439965  10
398936  10
4120629 10
4475419 10
1860683 10
6368130 10
4109011 10
143304  10
924692  7
2757066 12
9425706 10
1345563 7
3193322 10
23      5
24      2
3336648 7
6653248 10
136012  10
7441539 12
28      5
439972  13
4964982 10
1087967 10
5317319 10
435608  7
115841  10
30      10
715625  7
136006  10
402630  13
110766  9
31      5
2813401 10
446904  10
627929  10
2329094 10
2673670 10
143337  7
4007416 10
19      5
286799  12
2529314 10
143338  10
890706  10
2210097 5
115881  10
21      8
3762393 13
4176153 10
4260725 10
967101  7
1223968 10
2334208 7
254705  10
1010013 7
3991790 10
248448  13
9955775 10
254709  10
1223960 7
2713047 10
500901  7
2763312 10
6641830 13
2091986 7
2084996 10
654406  10
394801  10
906957  7
3085828 5
1431537 10
8598371 10
110783  7
2356458 10
2067111 10
2303466 7
5791418 10
4930463 7
9878880 10
1428070 10
9624161 7
1028627 7
1112897 10
2038815 13
4008169 10
389163  7
4287285 12
4491938 10
903616  5
685609  10
2721235 10
1149189 10
8598306 10
1480981 10
1765293 10
3116150 10
588886  10
2813450 10
3085889 10
2609780 10
179552  10
87      10
115810  10
84      10
85      5
4873567 10
2341571 10
66      6
9128886 7
1324869 10
31332   10
924655  10
136052  10
4279279 9
179559  10
8838760 5
903622  7
6675772 10
983450  12
2889720 10
761849  7
11037580        10
70      9
1345525 10
3804065 10
1467102 10
923919  13
2609791 10
640047  10
136020  10
906987  10
31341   7
57      7
5500249 10
1475426 7
807148  10
1979168 10
1295202 10
2350861 10
773273  10
9086564 7
65      7
172134  10
63      10
61      12
4005396 7
49      5
283030  10
3759662 10
44      7
5086378 10
3846491 10
143364  10
722501  7
188750  10
1720914 10
2117487 10
7050041 10
3366947 10
1080561 10
708911  7
1123792 10
983424  7
685611  10
51      6
3944580 10
3054188 10
7131742 10
2853848 10
2257758 10
9810805 10
6390788 10
1105006 10
11436636        10
3194835 13
1185821 10
3462999 7
10046572        10
1316900 10
1299869 10
5815003 5
3371185 10
9737790 10
7196562 12
3207563 5
183339  10
6125701 10
975330  10
1245664 5
129593  13
490537  13
2939283 10
67354   13
6202792 12
5134357 10
4123661 7
2075149 10
8849577 10
1435460 10
11306345        13
1014834 10
11436642        10
7349718 10
264290  7
1926003 7
34283   4
2256641 7
970889  10
692184  10
490526  13
496554  7
3207578 10
4007465 10
10981087        7
1234674 5
81200   10
1429173 10
5118660 5
998597  7
11558446        10
714547  10
6298436 10
1764183 2
11568657        7
257979  10
3120324 10
34293   9
3121853 10
1259296 10
11037595        13
587619  10
37531   10
394870  7
902504  7
395483  10
1429147 10
395484  10
3096716 10
518891  5
6676834 10
1878826 7
8216534 10
1834025 7
1834022 10
202105  10
881160  7
588859  10
9955706 10
3631174 10
715685  7
3056446 10
4377101 10
1346635 7
1685862 10
3084780 7
4747115 10
8385962 10
1094333 10
394880  10
2033145 10
394889  10
924630  10
1014822 10
1013773 10
2764847 10
3863517 10
935149  10
595800  10
120028  10
2435570 10
788548  7
9748793 10
183370  10
304673  10
8728434 10
441168  13
1074932 10
8815546 10
114764  10
490571  10
11435152        10
3218569 10
211352  7
2039945 7
255782  10
2609706 4
10046528        10
3023297 13
67311   10
120016  10
120015  10
76819   6
7816055 10
1906207 10
110728  10
2936283 7
1223914 10
2407817 10
2790088 10
2819780 10
890731  12
8987892 10
96164   10
8385976 10
25733   7
1561214 7
3327028 10
110738  10
2984920 10
5852356 10
11579639        10
183359  10
110736  10
588828  10
814789  10
120008  10
110730  10
4702345 10
439986  10
254741  10
5571043 10
2402798 10
110733  10
7726094 10
254744  10
881123  10
2557082 10
490590  13
756288  10
11437276        10
2651071 10
823609  10
187637  10
7402090 10
4791377 5
4857084 5
215487  7
183345  10
2183540 5
2609735 10
1299899 7
595834  10
8595423 10
3843103 10
8728406 10
304681  10
5087419 10
3218571 12
881114  7
394844  7
495408  10
441143  10
625768  13
1889615 10
3374861 10
1011592 10
2735076 7
885483  12
135257  10
5254989 10
2731883 12
7563165 9
8576587 10
1792519 10
936440  10
1837690 10
67169   7
936441  10
4367772 10
3195688 13
5852046 10
204855  7
2427111 7
40904   7
3944909 10
1106129 10
40924   7
697878  10
7445604 10
1747753 7
2252098 10
3662933 12
2888226 7
1006246 10
2687789 7
2090497 10
5259771 10
118994  7
150334  10
5503830 10
1267817 10
137396  7
5418025 10
763736  10
1837686 7
6653639 10
571354  7
9625968 10
135279  12
8826559 10
4007382 10
407734  7
586181  10
984980  7
11577132        10
500525  10
264123  7
80988   7
2400484 10
1677233 7
9707031 10
6772047 10
3273817 10
6136406 12
129703  10
100992  10
3287607 10
2355056 10
100998  10
9810572 13
2603801 10
6967034 10
67158   7
6609947 10
407719  5
80998   7
2250054 10
85453   5
7816236 10
2255812 10
498881  10
6198298 10
6136478 10
1237643 10
118939  7
118938  7
6125636 10
500596  10
6170670 7
1390672 10
437018  10
2975216 5
111554  13
11187291        10
6668727 5
2153233 10
1525365 10
2939213 10
2888258 10
23894   6
23895   6
4441808 7
4725632 7
118944  5
1981391 16
1297785 10
194498  12
11172376        7
2986501 10
922559  10
431454  7
11550805        10
8518565 10
4274646 10
1320950 10
4194626 10
1106168 7
1029611 7
3279570 10
434133  10
34457   10
9944496 10
757094  13
10720618        7
1308992 10
1234509 10
292823  10
1438548 10
1685565 10
118917  3
146980  10
100967  10
146981  10
194483  7
500572  13
697826  10
118910  3
3484273 5
2307286 10
9187304 10
4194636 10
391270  10
1312638 10
520988  5
1669593 10
938529  7
86935   10
6369775 10
118925  7
2208175 10
3150730 10
40981   7
4695761 5
10924531        10
3177028 10
1260125 7
9072471 13
208335  10
4830778 10
1812878 10
1911235 10
922537  10
4440386 7
3084703 7
4086495 10
226589  10
2037842 6
4634871 10
3376763 10
10204842        10
2240507 10
1431457 7
3243550 7
1017931 7
80926   7
2926876 12
5442946 10
4711818 10
4125935 10
640215  10
3172623 10
1837611 10
2884018 10
431422  4
2059020 10
1084762 13
1748898 13
11162887        10
2361476 10
3287676 10
1057856 7
39464   12
383821  9
2030568 7
1550006 10
7603517 10
383839  12
2892714 10
512108  7
4703633 10
4217369 10
3488054 7
3414041 10
286910  7
2757191 10
9810516 9
1045412 7
2118806 10
934038  7
1402457 13
1876961 7
118904  5
1105060 10
86974   5
39446   7
23836   4
1704865 10
1180281 7
8814145 10
3487353 5
2089181 10
3219320 10
1913742 10
112621  7
180612  10
399756  5
39443   10
884688  10
3168811 7
100926  13
7341161 10
80914   10
390218  7
24432   7
1028904 10
2162960 10
2061814 10
11047213        5
2059013 7
86980   5
922588  10
2801603 7
9840237 10
2885539 10
3768079 10
3318677 10
2209263 10
7726310 10
39452   7
100917  7
1296231 10
1167110 10
10549407        10
3160193 10
2152103 10
2190939 7
4090581 10
2427155 10
495167  7
2892769 5
1105040 7
939673  10
4485229 10
1312691 7
9020306 10
837278  5
2208120 10
100902  7
112607  7
194420  4
218599  12
173838  7
9473812 7
203255  7
2953571 13
1056364 10
253383  10
10358399        10
1570785 10
997399  10
46828   9
253380  10
3400390 10
1084706 10
1308910 10
214313  13
1246897 10
35500   8
1978114 10
39439   7
1911296 10
8616731 10
80982   7
728211  7
11622008        10
253379  10
7391331 10
2702362 10
7173452 10
180646  5
1045458 10
180644  10
923602  10
1115916 7
3769596 7
74285   10
2941127 12
7797092 12
74283   13
4266937 10
1876937 7
10974696        10
3161623 10
4783950 7
2233213 10
550309  5
5528295 10
4138793 7
717129  12
3969151 10
2987629 10
11165658        10
594848  10
6287367 10
1424839 10
1927536 13
2683122 10
38807   10
1229287 7
82502   10
845669  10
74272   13
7403042 10
3623250 7
2902308 10
1885802 6
2061864 12
66060   5
1300094 5
1259631 10
1308935 7
1045438 10
6215197 10
8671176 10
1093112 10
2884049 10
74270   9
850788  7
2924626 7
1653559 10
4566430 5
2257868 10
5183222 10
3753071 5
214245  10
4874727 7
75703   1
2303373 10
891997  12
293995  10
31227   10
11558774        10
588794  10
2251246 5
390198  5
5170959 10
2609693 10
2736806 10
9204712 10
4117427 10
253345  10
8714837 7
248776  10
214233  10
22285   7
542040  10
1050737 12
8339389 10
983303  13
4366121 10
1475556 10
1988874 7
1261181 7
31238   10
11157840        5
1073704 10
31231   10
253352  10
8675611 12
2074340 10
408856  7
976543  10
3061146 6
1282684 10
408851  10
1057900 10
139505  13
115938  5
115937  7
396672  10
924760  10
2319940 7
997372  10
31205   10
4196626 10
2076599 10
395544  10
1920314 10
66145   10
1400255 6
1468525 7
397575  10
588756  10
979989  7
684268  7
812377  10
5485901 10
4122721 10
2152086 10
3591948 10
10807967        10
3684400 12
3171194 7
2147915 10
3084286 10
542096  10
8141591 10
542095  10
837307  10
845611  10
1173796 7
2817676 10
551487  5
4057670 7
66129   10
916136  7
4857163 10
1345452 10
916131  10
1073737 10
35466   7
1137414 10
66124   10
878110  10
1115989 10
1223854 7
38774   10
1011430 10
214272  10
1261144 10
397558  10
1895041 7
2068803 10
253302  10
873721  10
1184666 7
11558743        10
97757   10
1733714 10
280046  10
1749904 10
293960  10
4146577 10
4790177 10
528092  10
402767  13
11436590        10
1230010 7
1873443 7
6262633 10
3207836 7
721372  7
4521349 10
4371770 10
483591  7
248788  10
728158  7
22290   7
253318  10
253314  10
595969  10
2118828 10
3278504 10
395504  10
1822185 13
143679  7
1307000 10
37239   10
248792  10
35443   7
143672  10
480980  10
248793  10
252717  7
10325148        10
254852  12
3849622 10
253321  10
112662  12
822407  10
2468578 10
97779   10
997340  7
389476  10
1432975 10
4476910 10
7156074 3
5321399 10
902428  10
122152  10
1874704 10
4288473 13
11436542        10
6636363 10
111591  12
341695  7
836219  10
844121  10
653211  10
910925  10
6568668 10
1329020 10
2803880 10
352027  10
211209  7
1329029 13
1290950 10
4007331 10
5167436 7
122144  10
1301677 5
1731614 10
391377  10
3096628 10
1942486 3
67203   3
1815939 7
2295842 10
6982191 10
9947879 10
759919  3
4196683 10
10326698        7
7816151 10
625893  10
409933  10
1010343 10
446603  10
8822210 10
34358   5
1136701 10
10244173        10
8728554 5
1129913 7
2073290 10
11101883        10
2136985 5
7474648 10
551465  5
933362  10
888936  10
3306344 10
2198799 10
2728302 10
691075  10
1011488 10
226670  10
34369   10
1138977 5
3277361 13
975416  12
3306358 5
6636371 7
3407250 10
475369  12
9925219 10
11601909        10
150285  10
2653669 10
595936  10
4424643 5
998426  10
38793   10
2983349 10
3473666 10
3795394 10
1429265 10
10399975        10
641256  7
1647129 10
1350319 10
1013642 7
6124190 10
67254   10
721300  10
67258   10
2609648 5
122103  10
389411  1
2708962 13
881053  10
1640936 5
181775  10
3980734 7
868890  10
7013268 10
2790185 7
663812  10
4334852 10
1290912 12
1445006 10
4837951 7
750907  7
2935011 7
960014  7
588738  10
2830750 7
1554455 10
714433  10
1799407 13
924720  10
2184914 7
75724   10
118892  5
3941506 12
118895  10
2861799 10
6263709 10
2848232 10
118889  7
903926  7
722405  7
5792873 10
7764292 10
1027402 7
31258   10
485871  10
3423794 10
2250142 10
1770408 7
2997033 7
61964   10
9028813 10
984898  10
2708990 10
6586509 10
11436525        10
881021  10
2136950 10
1322084 10
3056109 10
500653  13
6705695 12
6705692 12
2687654 7
1166165 10
1056226 10
3370240 10
1392704 10
183093  10
2045297 10
394548  5
1133088 10
181628  10
11577255        10
4837767 10
111606  12
118848  7
3024182 7
697739  10
3401748 10
8504939 7
1438617 12
1732696 7
1322050 7
5008031 13
836037  10
7042168 10
40816   7
135154  7
2131896 10
1322057 10
1133078 10
7503550 10
118851  10
2292521 10
118857  10
118856  10
3218291 10
1136692 10
3150821 10
9044404 10
1222087 10
129813  12
7151780 10
759884  6
2521165 10
181609  10
304958  10
3690175 12
362719  10
431397  9
4304693 7
4690301 10
3956415 10
1051999 10
8671231 10
118866  7
528206  5
5412880 7
9998059 10
3094341 10
836056  10
4725790 10
194334  13
5792775 10
1905383 10
1677369 10
6739368 10
6493283 10
860896  7
362722  10
100895  12
1657918 10
6654646 10
487963  7
137274  7
135131  10
4331571 10
2044175 14
487966  10
39512   10
8471293 10
118874  13
3161793 10
46985   13
1360385 7
183047  13
3122775 10
8946769 7
1166126 13
1903296 10
868706  12
6637906 10
836081  10
3690116 12
7429215 10
7477891 10
3334625 10
204999  13
8403270 10
40849   7
2024937 7
1353630 10
1765545 10
3836968 12
437146  10
1237519 10
5388873 5
118809  6
1647068 10
2407966 10
500683  10
6994777 10
2368554 9
984820  10
34551   10
1006348 7
162986  10
394570  13
1006346 10
2888362 10
5140877 10
1731489 10
34559   10
1322014 10
7477889 10
7503548 10
4192285 10
3196805 10
576326  10
577852  10
577854  10
8435976 7
6956379 10
697728  15
118818  7
1320819 12
3117419 10
1908484 10
2030475 10
396823  10
8638429 10
6638692 10
9187454 10
4694735 5
2637278 7
8436693 12
4274759 10
844201  7
401411  10
1133054 7
1284761 10
1006321 10
1432892 7
4814697 10
4367864 7
2295771 10
3890446 10
2888385 10
4035912 10
7048047 10
498984  10
5139409 7
5897616 10
1765513 10
577880  9
1229374 7
7235376 7
74362   10
2082158 10
585295  7
1353671 10
2077538 10
74368   10
6220047 7
11458844        10
9636448 10
1301934 10
1301933 10
11165739        10
8596374 13
1229366 7
757115  7
577871  10
8241835 10
3055081 10
24317   9
2892814 7
3818004 4
2367466 10
1562591 13
6277946 10
383935  10
2823880 7
39571   5
1424926 10
2067449 10
9204900 10
5052138 10
112732  5
2780429 10
86872   10
9176178 13
4496109 5
889720  10
2892840 7
6779693 10
7724069 10
9548128 10
1753118 7
5366165 4
39584   10
3161714 12
1237566 7
112768  13
1270982 5
2941223 10
162960  13
86884   5
1953270 13
1180191 10
1149007 10
6899393 10
1876846 10
162965  10
35665   10
39594   10
837186  5
7819075 7
8043660 10
5183063 10
1837728 10
6202927 7
172440  10
1730345 10
35614   5
1259502 10
22224   10
1259501 10
566880  10
10230296        10
86891   10
3018863 10
203348  10
630847  7
651289  12
3818032 10
2651200 5
8671280 10
1270921 10
495273  10
4776554 10
867659  10
2938397 10
3942599 10
6953086 10
173960  7
566892  10
39538   10
2823843 5
22215   5
1259514 13
6729878 10
402919  10
39535   10
106466  10
1105136 7
1829138 10
923710  10
3171048 10
5803381 10
22217   5
2975167 10
697777  10
3276447 7
1079226 10
7084121 10
1223785 10
11550742        10
3061068 10
8820831 10
22249   13
162913  13
757140  13
3419961 13
1408044 7
172420  10
22245   13
390161  5
10901398        10
1837775 10
2045272 10
653084  12
2306059 7
860840  5
2952163 10
9342728 10
6215085 10
10204756        10
1613863 10
24377   10
4196807 5
2915960 10
2343989 10
1978234 10
1400231 10
2341849 10
8814274 10
1402370 12
1838899 7
7763370 10
1105158 12
11265735        10
82647   6
923732  7
9325096 13
640368  7
3368600 10
528249  5
1088882 10
3683040 7
886854  7
24371   10
112716  10
1873298 10
4176312 7
2412003 10
22131   10
3969000 10
1884151 7
7050251 10
572519  10
714368  10
5139383 10
90298   10
1028866 13
845748  9
4332647 10
66026   10
214137  7
1261291 10
1301502 10
1874687 10
1300058 10
4790026 10
5532630 10
3120558 10
3811135 7
2838897 10
3591832 10
655281  7
972509  10
7517337 12
408746  13
2781929 10
4084318 10
1282551 10
2363511 10
9204852 10
3193515 10
845741  10
979868  10
2707788 10
110567  3
5133014 10
1361503 7
1368418 10
5320055 10
4201287 10
495223  13
4790037 10
438290  10
5360552 10
1223768 7
795713  7
2074206 10
3163330 10
211169  7
6198401 5
128241  7
390077  7
2683066 10
640289  10
211177  7
3670881 10
4438260 5
1246974 10
395681  10
68189   7
1356326 10
1356329 7
66032   9
22162   5
2887607 10
3272432 10
211157  5
110589  10
211158  7
6184366 10
5168691 10
2212880 10
241818  10
3336863 10
5214506 10
9496826 5
7223789 10
1954732 13
1874655 3
38853   7
38859   10
1223704 12
4555641 10
2797602 10
4176376 10
11165703        10
211146  7
2816841 10
2184886 10
7532373 10
933201  10
408775  7
11292555        10
6653491 10
11595800        10
9507043 10
1965512 10
2814702 10
9204817 10
9172742 10
254974  10
112786  13
997217  10
1027364 10
35571   10
1966657 7
408789  13
38870   7
1748790 10
248677  10
1298580 7
1909558 10
3407334 10
7726228 10
143545  10
1874636 10
496712  7
3374687 10
3084121 10
1895147 5
81049   7
1724292 10
5333917 10
586326  10
685422  10
243929  10
4325167 10
211127  10
37372   13
2379734 10
7826673 10
143580  10
2303212 10
35588   10
6329657 7
122074  5
2001559 10
144620  10
66002   10
1882959 7
144622  10
1400194 13
144621  10
11335895        10
144624  10
144626  10
11622092        10
144625  10
144627  10
6210715 10
4266881 10
24419   7
2651272 10
916010  7
3733904 10
